Property_address,Listing_link,Rent_price,#bedrooms,#bathrooms,Square_footage,images
"2078 N Rain Tree Rd, Flagstaff, AZ 86004",https://www.zillow.com/homedetails/2078-N-Rain-Tree-Rd-Flagstaff-AZ-86004/7359220_zpid/,"$3,600/mo",3,2,1332,"['https://photos.zillowstatic.com/fp/34d0df9cd663d2dc9a749969191acf79-p_e.jpg','https://photos.zillowstatic.com/fp/a73a7114bebbd16bb378ec6d3b9c6a89-p_e.jpg','https://photos.zillowstatic.com/fp/87665a4ee7b7585112c1d3c64c747ea3-p_e.jpg','https://photos.zillowstatic.com/fp/377a4d9d74a6f160c84b45a8a25f319a-p_e.jpg','https://photos.zillowstatic.com/fp/82b527af9346fc1926f278f09f55dff3-p_e.jpg','https://photos.zillowstatic.com/fp/2b78ea905eeaf0fee331f0a6ebbb8cc8-p_e.jpg','https://photos.zillowstatic.com/fp/b4096d8a454d0c87ad330aaa4b717805-p_e.jpg','https://photos.zillowstatic.com/fp/532d14150335c7fc87e6cdc94cd64e10-p_e.jpg','https://photos.zillowstatic.com/fp/d23d68d1a27c898f5627e9e5a50e062e-p_e.jpg','https://photos.zillowstatic.com/fp/c1ecf6373a7461d71d87f62ea625973f-p_e.jpg','https://photos.zillowstatic.com/fp/83506389a5fedc55c4d5412b3437a264-p_e.jpg','https://photos.zillowstatic.com/fp/ae05641c05c8321342990aeaea6dc7bd-p_e.jpg','https://photos.zillowstatic.com/fp/ea6e218ad7183b4647a12a6cdd9e8f43-p_e.jpg','https://photos.zillowstatic.com/fp/f469df63b171029c91c3b918725bd442-p_e.jpg','https://photos.zillowstatic.com/fp/ca55ae84d6a169e65205ce5fb2095a1c-p_e.jpg','https://photos.zillowstatic.com/fp/d114f8ac4c98e82bb93d0cf7b9456e0e-p_e.jpg','https://photos.zillowstatic.com/fp/27b93e68b31f63428aef16591ad963ef-p_e.jpg','https://photos.zillowstatic.com/fp/7c1b6c129974b06b41fbfbe45874b973-p_e.jpg','https://photos.zillowstatic.com/fp/c63dd8db0f5090cdd9f9d8b5a4f474de-p_e.jpg','https://photos.zillowstatic.com/fp/452974c9978967a68821de60e8cceb0a-p_e.jpg']"
"9950 Doney Park Ln, Flagstaff, AZ 86004",https://www.zillow.com/homedetails/9950-Doney-Park-Ln-Flagstaff-AZ-86004/7374581_zpid/,"$1,750/mo",1,1,1200,"['https://photos.zillowstatic.com/fp/6a3ac9f832d1a46c1d463d26521a9210-p_e.jpg','https://photos.zillowstatic.com/fp/681c1d8f9789c9b509925deb202629c3-p_e.jpg','https://photos.zillowstatic.com/fp/10502bfeb19e9ecb8c4e711a93929f74-p_e.jpg','https://photos.zillowstatic.com/fp/ecdbf95868c1b0cf5fe554a0de694188-p_e.jpg','https://photos.zillowstatic.com/fp/68bd5de71d37c8ebce7ddd9c058617eb-p_e.jpg','https://photos.zillowstatic.com/fp/f54e01950da3aa02fdf6b24fcb27a3da-p_e.jpg','https://photos.zillowstatic.com/fp/d680dae236ac7868f76b7fce29f67526-p_e.jpg','https://photos.zillowstatic.com/fp/d0a33ce72ea62ca780047baa29df3c59-p_e.jpg','https://photos.zillowstatic.com/fp/2c4b07294ef8b2b81b334308861f78fd-p_e.jpg','https://photos.zillowstatic.com/fp/8d878dd82c178f9a61e5600a7a6491ca-p_e.jpg','https://photos.zillowstatic.com/fp/bbdc3cb4475455e5b0150bb20516b3ff-p_e.jpg']"
"823 W Birch Ave, Flagstaff, AZ",/b/823-w-birch-ave-flagstaff-az-9Tqd5L/,,,,,"['https://photos.zillowstatic.com/fp/cf1d619a09656a2ea39854a8774cb087-p_e.jpg','https://photos.zillowstatic.com/fp/4558ebb8ff273bac1bdc0eed0f470ea8-p_e.jpg','https://photos.zillowstatic.com/fp/6e416b7c6d09cb66774fbf2dad79df8e-p_e.jpg','https://photos.zillowstatic.com/fp/1a9ad306d44728471a108c26307d355d-p_e.jpg','https://photos.zillowstatic.com/fp/b83997dc31a2baf07a010d3a967d6020-p_e.jpg','https://photos.zillowstatic.com/fp/2689e6b50962d5e2f8b4af51763c0880-p_e.jpg','https://photos.zillowstatic.com/fp/0ac615fe9f4ba6dd8f1f98de10c5e3b2-p_e.jpg','https://photos.zillowstatic.com/fp/6aab8e8af29011fbe8bff8363930ebc0-p_e.jpg','https://photos.zillowstatic.com/fp/348897d714791880f0f6e6257a6f71ba-p_e.jpg','https://photos.zillowstatic.com/fp/f0b259a0b056452548ce5b19e839ac4c-p_e.jpg','https://photos.zillowstatic.com/fp/920e20d05c7de23e7a0e381d4648a300-p_e.jpg']"
"1160 N Hemlock Way, Flagstaff, AZ 86001",https://www.zillow.com/homedetails/1160-N-Hemlock-Way-Flagstaff-AZ-86001/7356531_zpid/,"$3,000/mo",3,2,1500,"['https://photos.zillowstatic.com/fp/cceed09777cce19e32c5fcb1dd6132e2-p_e.jpg','https://photos.zillowstatic.com/fp/cd56cc59c0ed40269602377712059825-p_e.jpg','https://photos.zillowstatic.com/fp/f4a33f0fb7f48bd380ae1d8dc289bd48-p_e.jpg','https://photos.zillowstatic.com/fp/a9103f6accfd66492326ed9dcc3cb9ae-p_e.jpg','https://photos.zillowstatic.com/fp/832daa8d120419d5d6ac076d03d267c7-p_e.jpg','https://photos.zillowstatic.com/fp/be7f74ef98f1747b959ab9aaeb87619b-p_e.jpg','https://photos.zillowstatic.com/fp/3fc7f30334a2fe528d587ef4ffd429ed-p_e.jpg','https://photos.zillowstatic.com/fp/1fe9782f158d5da0825f7b978e025026-p_e.jpg','https://photos.zillowstatic.com/fp/484ac0b0737bc394726b5d04392071bc-p_e.jpg','https://photos.zillowstatic.com/fp/7472cf2d3b004445bd64d54778594396-p_e.jpg','https://photos.zillowstatic.com/fp/2819e7d888cac6e4430358ed5ab9623b-p_e.jpg','https://photos.zillowstatic.com/fp/a86b913c34801e803f98911d567331bf-p_e.jpg','https://photos.zillowstatic.com/fp/6e7d23dbcbb156747fbdad8bd82f7b5d-p_e.jpg','https://photos.zillowstatic.com/fp/67e559c8e04f5d0dbe7909625c0b11aa-p_e.jpg','https://photos.zillowstatic.com/fp/53470f3868b67f39b55be488c2e11d6b-p_e.jpg','https://photos.zillowstatic.com/fp/c742e39ec0eaddcd590c57e9c1a71d2f-p_e.jpg','https://photos.zillowstatic.com/fp/024e2c4d48bcf813ceb8350b25c63421-p_e.jpg','https://photos.zillowstatic.com/fp/8464914e1f37fe1ee1f6523e248cf98b-p_e.jpg','https://photos.zillowstatic.com/fp/44bb6095405c8b9ef9611a47a073386b-p_e.jpg','https://photos.zillowstatic.com/fp/0d1f8dea24c77b4acc69600e6a10594b-p_e.jpg','https://photos.zillowstatic.com/fp/a60d6a1e01c7b373f740904613d9e5f3-p_e.jpg','https://photos.zillowstatic.com/fp/2b9c211ace5110f2d09be0ee7f79c885-p_e.jpg','https://photos.zillowstatic.com/fp/ccdff4b2c9e45fbafb2aeab9d8cde44f-p_e.jpg','https://photos.zillowstatic.com/fp/de66d0c273e0dcdb26183f6a4578240f-p_e.jpg','https://photos.zillowstatic.com/fp/5216c9651c496ba22974045869ec1085-p_e.jpg','https://photos.zillowstatic.com/fp/c84ee07ba00231a055d729ebf3c83d50-p_e.jpg','https://photos.zillowstatic.com/fp/55bd0c18e5b4829b3621347df9d91f36-p_e.jpg']"
"4555 Lake Mary Rd FLOOR 2, Flagstaff, AZ 86005",https://www.zillow.com/homedetails/4555-Lake-Mary-Rd-FLOOR-2-Flagstaff-AZ-86005/2077858049_zpid/,"$1,950/mo",2,1,750,"['https://photos.zillowstatic.com/fp/27e0cab853ea1f6010f86382d829d865-p_e.jpg','https://photos.zillowstatic.com/fp/ba04dec1e03742e48db4ea7fdc2a81d3-p_e.jpg','https://photos.zillowstatic.com/fp/e76a04afadf9c6339ab483dbff14d40c-p_e.jpg','https://photos.zillowstatic.com/fp/6dfcd11e70ce8bfaa6a812a3874e719e-p_e.jpg','https://photos.zillowstatic.com/fp/b243f7b11df4cf16060f8f9f441cf55e-p_e.jpg','https://photos.zillowstatic.com/fp/1cc548d12fcdf5aa224790e316c884cc-p_e.jpg','https://photos.zillowstatic.com/fp/61ff8ff77a909d14e53e210c610cd0ec-p_e.jpg','https://photos.zillowstatic.com/fp/bdec64564f4069b1d3abeb85c7f120da-p_e.jpg','https://photos.zillowstatic.com/fp/b1544b67c42b03846a409b8f02a3f0ac-p_e.jpg','https://photos.zillowstatic.com/fp/88ede3fbdcb90dbdf3d2a358a8ddf4a0-p_e.jpg','https://photos.zillowstatic.com/fp/3d08b395e22f301e322b9a6483e29893-p_e.jpg','https://photos.zillowstatic.com/fp/ef2a6520a175ebc791494187661400cd-p_e.jpg','https://photos.zillowstatic.com/fp/b37b5597486cabb405b00cef6c65a23b-p_e.jpg','https://photos.zillowstatic.com/fp/d6e37d858e8a8f8e00bb57c94cdcf5db-p_e.jpg','https://photos.zillowstatic.com/fp/92f2e022347f7c48b9c9183377415925-p_e.jpg']"
"1469 W Weston Trl, Flagstaff, AZ 86005",https://www.zillow.com/homedetails/1469-W-Weston-Trl-Flagstaff-AZ-86005/81972442_zpid/,"$2,650/mo",3,3,1707,"['https://photos.zillowstatic.com/fp/583e9bb9f6df6380a64855de394bb750-p_e.jpg','https://photos.zillowstatic.com/fp/88dbce87ffacbb2c51e47c9fa143d6f5-p_e.jpg','https://photos.zillowstatic.com/fp/8e7c1de9418f5c9d29eeb08c8f164bc0-p_e.jpg','https://photos.zillowstatic.com/fp/02944d25f50bd891890169f3efe60d47-p_e.jpg','https://photos.zillowstatic.com/fp/f83123556b2badfeff5ea73b25872b27-p_e.jpg','https://photos.zillowstatic.com/fp/86700b6fd606456954b039c9e5a5ab32-p_e.jpg','https://photos.zillowstatic.com/fp/501b17ce94be06d56dfb79ecd2b0c8bf-p_e.jpg','https://photos.zillowstatic.com/fp/f28c0a99f1fabd1eda97b9ed75aef6ac-p_e.jpg','https://photos.zillowstatic.com/fp/f850f008a1af49f67c6c89a6542d00ee-p_e.jpg','https://photos.zillowstatic.com/fp/bbc4f029f067c36d932c6b1895c01b2e-p_e.jpg','https://photos.zillowstatic.com/fp/37a7a4172804d280349886d7113543a3-p_e.jpg','https://photos.zillowstatic.com/fp/2512b749f59ca2077caf7918b4ae05ac-p_e.jpg','https://photos.zillowstatic.com/fp/beb594a1731ec89ac0d8cf2ac0aa5775-p_e.jpg']"
"4553 Lake Mary Rd, Flagstaff, AZ 86005",https://www.zillow.com/homedetails/4553-Lake-Mary-Rd-Flagstaff-AZ-86005/2084002782_zpid/,"$2,400/mo",2,2,1000,"['https://photos.zillowstatic.com/fp/76419e69eba3959044fd30b6d31611af-p_e.jpg','https://photos.zillowstatic.com/fp/c7e3b4a76ab13ef12e7af035750182a4-p_e.jpg','https://photos.zillowstatic.com/fp/7a91587a999c66448e3af84665339ac0-p_e.jpg','https://photos.zillowstatic.com/fp/ec54e83501894d0fef7b42bc8b7d97ab-p_e.jpg','https://photos.zillowstatic.com/fp/f5e15c3cba8d762d4d4e72e1ca882281-p_e.jpg','https://photos.zillowstatic.com/fp/f217b3cfab072cf169f6952405856a91-p_e.jpg','https://photos.zillowstatic.com/fp/81022d1c7303ab32fd370122d634bb2d-p_e.jpg','https://photos.zillowstatic.com/fp/c55143f7425e41073c601fdf4b7775ad-p_e.jpg','https://photos.zillowstatic.com/fp/87e834224452ca7a7d5527c28b28ff44-p_e.jpg','https://photos.zillowstatic.com/fp/7f8cf3d51e23bc40fe730029929fb705-p_e.jpg','https://photos.zillowstatic.com/fp/9fb463da261a1195379ba9b52337ca0a-p_e.jpg','https://photos.zillowstatic.com/fp/80e4707a2248db683b01fb4229349c01-p_e.jpg','https://photos.zillowstatic.com/fp/c462aff491809018c3d5a5988337d672-p_e.jpg','https://photos.zillowstatic.com/fp/d2aa3323736f634a5874713232c2f4ca-p_e.jpg','https://photos.zillowstatic.com/fp/4a258d3bf5a2df574277bb68b5e5ba9b-p_e.jpg','https://photos.zillowstatic.com/fp/e1651ea792aa670e4855fc1c2f9998a9-p_e.jpg','https://photos.zillowstatic.com/fp/3ec4acc966ceb94ba53c06b90c43979b-p_e.jpg','https://photos.zillowstatic.com/fp/2e5cc92075f10b1846e8b96e3ce326be-p_e.jpg','https://photos.zillowstatic.com/fp/38283f1ab378678ede45f31e796c0adf-p_e.jpg','https://photos.zillowstatic.com/fp/a9e4477f9b09030d797483ebb7c39d6a-p_e.jpg','https://photos.zillowstatic.com/fp/db05a2d2f7d95f468c69c379858a905a-p_e.jpg','https://photos.zillowstatic.com/fp/3ac2e840e76f76e6737bf7d7f4d22385-p_e.jpg','https://photos.zillowstatic.com/fp/179d6455417c2b84807d0a26b30ceae8-p_e.jpg','https://photos.zillowstatic.com/fp/ba3b497a45cbb5c9e29c9b8ce024fb81-p_e.jpg','https://photos.zillowstatic.com/fp/35ccb28d1db963a6b62fea94c7e5bb33-p_e.jpg','https://photos.zillowstatic.com/fp/e08ab50f04d68faa51d8d859de986880-p_e.jpg','https://photos.zillowstatic.com/fp/861130c39abc9af4545577d655f7b536-p_e.jpg','https://photos.zillowstatic.com/fp/db9f76acac8e0e0acbe6aeed26d7e8af-p_e.jpg','https://photos.zillowstatic.com/fp/93316fc6e19822a2e3426e0a2d1b1ee0-p_e.jpg','https://photos.zillowstatic.com/fp/92f0740cc54d138deea74f1e1c21c47b-p_e.jpg','https://photos.zillowstatic.com/fp/bcd98475d0e407bf869f4aa74ab7286b-p_e.jpg','https://photos.zillowstatic.com/fp/2edc891028b575c8d46ff7d6bd7cca65-p_e.jpg','https://photos.zillowstatic.com/fp/e5180410ceb69a49268f6beca06c3290-p_e.jpg','https://photos.zillowstatic.com/fp/746dfa0e2583e6121ef70bf9dfbfdb3d-p_e.jpg']"
"2789 Soyal Ovi, Flagstaff, AZ 86005",https://www.zillow.com/homedetails/2789-Soyal-Ovi-Flagstaff-AZ-86005/7367406_zpid/,"$2,300/mo",3,2,1568,"['https://photos.zillowstatic.com/fp/a57cd1ca70d35c907fb02382af02d367-p_e.jpg','https://photos.zillowstatic.com/fp/ba155526132900c2a49740d2b490fdc7-p_e.jpg','https://photos.zillowstatic.com/fp/ca501dcdf1f7ece54dc3745ccf626a0d-p_e.jpg','https://photos.zillowstatic.com/fp/3b55e86e0298ae3bc1227455dfbcfbd3-p_e.jpg','https://photos.zillowstatic.com/fp/475ae322156059f3146229bc2a8046f2-p_e.jpg','https://photos.zillowstatic.com/fp/cd806055a303cb96937d90d295360870-p_e.jpg','https://photos.zillowstatic.com/fp/d09828d7ab6c298f78c4af4aff1020ed-p_e.jpg','https://photos.zillowstatic.com/fp/ad6fa3823b472fd281062e0861fbde22-p_e.jpg','https://photos.zillowstatic.com/fp/3c69d14396dee0b315a249220cf51e74-p_e.jpg','https://photos.zillowstatic.com/fp/60bbf3cbaea28be4f41d6c1cc46664e9-p_e.jpg','https://photos.zillowstatic.com/fp/1b11fec4d113e734f00a93914b4abb17-p_e.jpg','https://photos.zillowstatic.com/fp/e25dbe22e9558de094c50c33847e7df9-p_e.jpg','https://photos.zillowstatic.com/fp/7f275f08b83de68745f79c94c6834b14-p_e.jpg','https://photos.zillowstatic.com/fp/110cd3d884393983e6e4ca6ffef6e54c-p_e.jpg','https://photos.zillowstatic.com/fp/5119f26d8c147ec83f1b3565350c98df-p_e.jpg','https://photos.zillowstatic.com/fp/4ad18f6e2b5dba8407423912e90673b3-p_e.jpg','https://photos.zillowstatic.com/fp/d65caa0ae70c3f3ce602b13dcca0d3ef-p_e.jpg','https://photos.zillowstatic.com/fp/3b48df5c2ed8a74c84d9f4712cba42bd-p_e.jpg','https://photos.zillowstatic.com/fp/b5254ed526835566920858c3c9c3267f-p_e.jpg']"
"2376 W Silverton Dr, Flagstaff, AZ 86001",https://www.zillow.com/homedetails/2376-W-Silverton-Dr-Flagstaff-AZ-86001/71616607_zpid/,"$2,150/mo",2,3,1242,"['https://photos.zillowstatic.com/fp/13052c28fb96394d100171941f4e1f4c-p_e.jpg','https://photos.zillowstatic.com/fp/0ae0c818e2ca88ba7d4d0a6d2e193c91-p_e.jpg','https://photos.zillowstatic.com/fp/735798718a44ff481c03158ae11c63ba-p_e.jpg','https://photos.zillowstatic.com/fp/ad9ae6e3697c8ece79011fc9a9f5c6e7-p_e.jpg','https://photos.zillowstatic.com/fp/b23d0664499253369ac79b76df808f4c-p_e.jpg','https://photos.zillowstatic.com/fp/39cf27fc13abf04195296c3113801aca-p_e.jpg','https://photos.zillowstatic.com/fp/3bee2549dbfdf140e062cd511b75ce4b-p_e.jpg','https://photos.zillowstatic.com/fp/64612ad694f63ac99a5136886432f767-p_e.jpg','https://photos.zillowstatic.com/fp/c6af8ccb2bda369f5cdfb3d10a554752-p_e.jpg','https://photos.zillowstatic.com/fp/4064c5f86c63bb6776d1c6aa277586f0-p_e.jpg','https://photos.zillowstatic.com/fp/50c377a246af04ef44b80f16a4972784-p_e.jpg','https://photos.zillowstatic.com/fp/546ca3e4670db02158f6ca89af791473-p_e.jpg','https://photos.zillowstatic.com/fp/17bb6d5266f65fe7b99290c661abcae1-p_e.jpg','https://photos.zillowstatic.com/fp/1ace07a391fa7ebb0b74105279c79aa6-p_e.jpg','https://photos.zillowstatic.com/fp/936a10fdd18fce39d09c3f5e168b48f6-p_e.jpg']"
"803 W Aspen Ave #1/2, Flagstaff, AZ 86001",https://www.zillow.com/homedetails/803-W-Aspen-Ave-1-2-Flagstaff-AZ-86001/2063256852_zpid/,"$1,350/mo",1,1,400,"['https://photos.zillowstatic.com/fp/f1ce46005bdfa44ea5fe7f7736bb69da-p_e.jpg','https://photos.zillowstatic.com/fp/bf72f4d2bf077c92c7c159edef46b738-p_e.jpg','https://photos.zillowstatic.com/fp/3c2418e5f606781a488e251885179c65-p_e.jpg','https://photos.zillowstatic.com/fp/74d9aa251a958d2c3a2d851fd0ecabfc-p_e.jpg','https://photos.zillowstatic.com/fp/548f28c50477c61adaf9051856e215fb-p_e.jpg','https://photos.zillowstatic.com/fp/70c106d5cdb5bb8f54068c677cf7b7a6-p_e.jpg','https://photos.zillowstatic.com/fp/82536f9826d4a59267ead9dfa9ce5e30-p_e.jpg','https://photos.zillowstatic.com/fp/efdedb6be3e68391d8345a8136126015-p_e.jpg','https://photos.zillowstatic.com/fp/76dcc2f777a6fb139fb42abe2025f32a-p_e.jpg']"
"1420 S Yale St #B, Flagstaff, AZ 86001",https://www.zillow.com/homedetails/1420-S-Yale-St-B-Flagstaff-AZ-86001/2068691318_zpid/,"$1,895/mo",2,2,726,"['https://photos.zillowstatic.com/fp/910c074b52ab789f236718a37461d3fd-p_e.jpg','https://photos.zillowstatic.com/fp/f355aa00487d5fad884dad88648f1827-p_e.jpg','https://photos.zillowstatic.com/fp/d2ab8f9d5f2d59e16b4ae55427cef464-p_e.jpg','https://photos.zillowstatic.com/fp/57d59bf298224300b38d83176f0829d8-p_e.jpg','https://photos.zillowstatic.com/fp/747ffbda06af52a1f3d013d6f2f06626-p_e.jpg','https://photos.zillowstatic.com/fp/f3e125228097fd59a3a6407207e34d2c-p_e.jpg','https://photos.zillowstatic.com/fp/a772ec06800ee2a7d8efe38c722d492c-p_e.jpg','https://photos.zillowstatic.com/fp/93f2ad72c462a44de91aca0665e319bc-p_e.jpg','https://photos.zillowstatic.com/fp/6e8d211ffa4c05e32a97ea9196f72906-p_e.jpg','https://photos.zillowstatic.com/fp/81c6609dad1120f31b832920d7ab2769-p_e.jpg','https://photos.zillowstatic.com/fp/75b9cf54e81681b69d5284253b7a2dbc-p_e.jpg']"
"2595 W Pollo Cir, Flagstaff, AZ 86001",https://www.zillow.com/homedetails/2595-W-Pollo-Cir-Flagstaff-AZ-86001/124164757_zpid/,"$2,500/mo",3,3,1613,"['https://photos.zillowstatic.com/fp/e3ee2bb65e93274523beb19cae990d5b-p_e.jpg','https://photos.zillowstatic.com/fp/d87e7ba06e10e434c944d4f9731e8ba2-p_e.jpg','https://photos.zillowstatic.com/fp/cb527b6008836b864a0d342c171ee39f-p_e.jpg','https://photos.zillowstatic.com/fp/e1180bdef22ac535fad5c7c23bb4737c-p_e.jpg','https://photos.zillowstatic.com/fp/465ca7a52778a8751120f2a79e188e83-p_e.jpg','https://photos.zillowstatic.com/fp/cfee39f3713c7d64e211dbea4ccaf7fa-p_e.jpg','https://photos.zillowstatic.com/fp/2362deb4d090f5f4780fc1f522a9c681-p_e.jpg','https://photos.zillowstatic.com/fp/97c9c137469d418333acaa00eae63b6b-p_e.jpg','https://photos.zillowstatic.com/fp/3264f3e84294c4cf9b46ae57c4ee8896-p_e.jpg','https://photos.zillowstatic.com/fp/41ec1d76a73e34ca2321f360c8f1fc4d-p_e.jpg','https://photos.zillowstatic.com/fp/f0a854f8ba0ecd065903c22851e5323f-p_e.jpg','https://photos.zillowstatic.com/fp/dcfb2be61e70ee0466ab5e240d6fae15-p_e.jpg','https://photos.zillowstatic.com/fp/9e125ce782c10cec6020c1cf7293efdf-p_e.jpg','https://photos.zillowstatic.com/fp/d2881f6305a9305fc9bdc3c97560adee-p_e.jpg','https://photos.zillowstatic.com/fp/b96371d4e86835af3b4b73fa38f2b4bc-p_e.jpg','https://photos.zillowstatic.com/fp/6cd56f01881f9d472e90ecce30a70018-p_e.jpg','https://photos.zillowstatic.com/fp/68c9870fd97a0ca73e6fe89182233f27-p_e.jpg','https://photos.zillowstatic.com/fp/3859fe214b417f5bf8951885bfd60305-p_e.jpg','https://photos.zillowstatic.com/fp/25dceb726e3501c73a45258a2a6851ad-p_e.jpg','https://photos.zillowstatic.com/fp/62d837de4af16278ed9a6050112633e7-p_e.jpg']"
"3375 N Estates St, Flagstaff, AZ 86001",https://www.zillow.com/homedetails/3375-N-Estates-St-Flagstaff-AZ-86001/7363629_zpid/,"$1,900/mo",4,3,2022,"['https://photos.zillowstatic.com/fp/2be86e0d204a120b8c718794fb6ea388-p_e.jpg','https://photos.zillowstatic.com/fp/59906839a4f7167f37eef391377618c6-p_e.jpg','https://photos.zillowstatic.com/fp/7e693d618ef1273cbadf38ee1a284168-p_e.jpg','https://photos.zillowstatic.com/fp/4c69419367a4230fd4bc13b8558eb16f-p_e.jpg','https://photos.zillowstatic.com/fp/befd9aa72654f9872efb36f4fa6903a1-p_e.jpg','https://photos.zillowstatic.com/fp/414f018851aba23e65616b5d3d76bf41-p_e.jpg','https://photos.zillowstatic.com/fp/3f0eb2104bb2f0aeb72e483a8cc98d85-p_e.jpg','https://photos.zillowstatic.com/fp/7054d2ea1db6e76031e284d8c1cb0fd8-p_e.jpg','https://photos.zillowstatic.com/fp/d7b367f275c2014f6fe4018485bab82b-p_e.jpg','https://photos.zillowstatic.com/fp/ef0baa7bf8af0b13b198d58c7789d9f3-p_e.jpg','https://photos.zillowstatic.com/fp/59b8f467a0960f898a3e78cfade82953-p_e.jpg','https://photos.zillowstatic.com/fp/d6a4ccace614f79f4b68ab90a74ec48f-p_e.jpg','https://photos.zillowstatic.com/fp/e40d29123f57e57d60330a35144dbeba-p_e.jpg','https://photos.zillowstatic.com/fp/180edaaf62a0ce9e5ada39bf9edb76c2-p_e.jpg','https://photos.zillowstatic.com/fp/6532a6b3ea31b0bb9760b0586636a52b-p_e.jpg']"
"1401 N 4th St, Flagstaff, AZ",/b/1401-n-4th-st-flagstaff-az-5XmD4V/,,,,,['https://photos.zillowstatic.com/fp/67541b0f6acd9c8454a657f0451e3184-p_e.jpg']
"3224 N Kyle Loop, Flagstaff, AZ 86004",https://www.zillow.com/homedetails/3224-N-Kyle-Loop-Flagstaff-AZ-86004/7361556_zpid/,"$2,800/mo",3,3,1701,['https://photos.zillowstatic.com/fp/d0f476cf9bd8bdf4160c3c1942ff8e7e-p_e.jpg']
"6452 N Conrad Ln, Flagstaff, AZ 86004",https://www.zillow.com/homedetails/6452-N-Conrad-Ln-Flagstaff-AZ-86004/64953870_zpid/,"$2,300/mo",3,3,1524,['https://photos.zillowstatic.com/fp/67af6b8c86d229be31396878ffcd6615-p_e.jpg']
"1535 E Payton Way, Flagstaff, AZ 86001",https://www.zillow.com/homedetails/1535-E-Payton-Way-Flagstaff-AZ-86001/71603110_zpid/,"$3,100/mo",4,3,,"['https://photos.zillowstatic.com/fp/4bb54984276000f95223d6e7e1c3d323-p_e.jpg','https://photos.zillowstatic.com/fp/589c61489d70a86bfe6b0d907629278b-p_e.jpg','https://photos.zillowstatic.com/fp/d7056e0f610cc36ba4496c1c52390638-p_e.jpg','https://photos.zillowstatic.com/fp/7cf50580fdcc6b96b381343a10ecb39b-p_e.jpg']"
"1916 N San Francisco St, Flagstaff, AZ 86001",https://www.zillow.com/homedetails/1916-N-San-Francisco-St-Flagstaff-AZ-86001/418160997_zpid/,"$2,300/mo",2,1,805,"['https://photos.zillowstatic.com/fp/0a5734e8da3fd1886c72c0b239ac3be6-p_e.jpg','https://photos.zillowstatic.com/fp/01ce704512c780af775e8606428bdba5-p_e.jpg','https://photos.zillowstatic.com/fp/b165fe3b21b1cc778f8637d28bec3dca-p_e.jpg','https://photos.zillowstatic.com/fp/58969749cd248fbb20d971a2cc189685-p_e.jpg','https://photos.zillowstatic.com/fp/47ff232f73f80a77a474d21e2ae20b35-p_e.jpg','https://photos.zillowstatic.com/fp/db764f8c152871c420f6a0c3cfc0f741-p_e.jpg','https://photos.zillowstatic.com/fp/9b9a3647b7ff1ad5ffbe55ae7b6b53cd-p_e.jpg','https://photos.zillowstatic.com/fp/f8d9be7d561cd524ba7154d3283e066f-p_e.jpg']"
"6404 E Settlers Run Rd, Flagstaff, AZ 86004",https://www.zillow.com/homedetails/6404-E-Settlers-Run-Rd-Flagstaff-AZ-86004/7370343_zpid/,"$2,800/mo",3,3,1844,[]
"3886 Canyon Loop, Flagstaff, AZ 86005",https://www.zillow.com/homedetails/3886-Canyon-Loop-Flagstaff-AZ-86005/7367248_zpid/,"$3,000/mo",3,2,1653,"['https://photos.zillowstatic.com/fp/4093ea47d71207465628c69f1f5369b1-p_e.jpg','https://photos.zillowstatic.com/fp/0f5e4485febb5634514e1049acf6523c-p_e.jpg','https://photos.zillowstatic.com/fp/a51b86c5d30aaea1fa2599a61be76ba7-p_e.jpg']"
